id,year,state_name,state_code,educational_status,gender,number_of_deaths
375,2018,Jharkhand,20,Status Not Known,Female,2
376,2018,Jharkhand,20,Status Not Known,Male,6
377,2018,Jharkhand,20,Status Not Known,Transgender,0
378,2018,Karnataka,29,Diploma/ Certificate/ Iti,Female,16
379,2018,Karnataka,29,Diploma/ Certificate/ Iti,Male,88
380,2018,Karnataka,29,Diploma/ Certificate/ Iti,Transgender,0
381,2018,Karnataka,29,Graduate And Above,Female,143
382,2018,Karnataka,29,Graduate And Above,Male,311
383,2018,Karnataka,29,Graduate And Above,Transgender,0
384,2018,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,398
385,2018,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1035
386,2018,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,1
387,2018,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,700
388,2018,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2017
389,2018,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
390,2018,Karnataka,29,Middle (Up To Class–8ᵗʰ),Female,652
391,2018,Karnataka,29,Middle (Up To Class–8ᵗʰ),Male,1917
392,2018,Karnataka,29,Middle (Up To Class–8ᵗʰ),Transgender,1
393,2018,Karnataka,29,No Education,Female,503
394,2018,Karnataka,29,No Education,Male,1054
395,2018,Karnataka,29,No Education,Transgender,0
396,2018,Karnataka,29,Primary (Up To Class–5ᵗʰ),Female,689
397,2018,Karnataka,29,Primary (Up To Class–5ᵗʰ),Male,1799
398,2018,Karnataka,29,Primary (Up To Class–5ᵗʰ),Transgender,1
399,2018,Karnataka,29,Professionals (Mba Etc.),Female,10
400,2018,Karnataka,29,Professionals (Mba Etc.),Male,30
401,2018,Karnataka,29,Professionals (Mba Etc.),Transgender,0
402,2018,Karnataka,29,Status Not Known,Female,32
403,2018,Karnataka,29,Status Not Known,Male,164
404,2018,Karnataka,29,Status Not Known,Transgender,0
405,2018,Kerala,32,Diploma/ Certificate/ Iti,Female,28
406,2018,Kerala,32,Diploma/ Certificate/ Iti,Male,107
407,2018,Kerala,32,Diploma/ Certificate/ Iti,Transgender,0
408,2018,Kerala,32,Graduate And Above,Female,110
409,2018,Kerala,32,Graduate And Above,Male,158
410,2018,Kerala,32,Graduate And Above,Transgender,0
411,2018,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,354
412,2018,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1123
413,2018,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
414,2018,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,718
415,2018,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2577
416,2018,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
417,2018,Kerala,32,Middle (Up To Class–8ᵗʰ),Female,344
418,2018,Kerala,32,Middle (Up To Class–8ᵗʰ),Male,1378
419,2018,Kerala,32,Middle (Up To Class–8ᵗʰ),Transgender,0
420,2018,Kerala,32,No Education,Female,26
421,2018,Kerala,32,No Education,Male,88
422,2018,Kerala,32,No Education,Transgender,0
423,2018,Kerala,32,Primary (Up To Class–5ᵗʰ),Female,249
424,2018,Kerala,32,Primary (Up To Class–5ᵗʰ),Male,838
425,2018,Kerala,32,Primary (Up To Class–5ᵗʰ),Transgender,0
426,2018,Kerala,32,Professionals (Mba Etc.),Female,29
427,2018,Kerala,32,Professionals (Mba Etc.),Male,26
428,2018,Kerala,32,Professionals (Mba Etc.),Transgender,0
429,2018,Kerala,32,Status Not Known,Female,15
430,2018,Kerala,32,Status Not Known,Male,69
431,2018,Kerala,32,Status Not Known,Transgender,0
432,2018,Lakshadweep,31,Diploma/ Certificate/ Iti,Female,0
433,2018,Lakshadweep,31,Diploma/ Certificate/ Iti,Male,0
434,2018,Lakshadweep,31,Diploma/ Certificate/ Iti,Transgender,0
435,2018,Lakshadweep,31,Graduate And Above,Female,0
436,2018,Lakshadweep,31,Graduate And Above,Male,0
437,2018,Lakshadweep,31,Graduate And Above,Transgender,0
438,2018,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
439,2018,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,0
440,2018,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
441,2018,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,0
442,2018,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,0
443,2018,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
444,2018,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Female,0
445,2018,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Male,0
446,2018,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Transgender,0
447,2018,Lakshadweep,31,No Education,Female,0
448,2018,Lakshadweep,31,No Education,Male,0
449,2018,Lakshadweep,31,No Education,Transgender,0
450,2018,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Female,0
451,2018,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Male,0
452,2018,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Transgender,0
453,2018,Lakshadweep,31,Professionals (Mba Etc.),Female,0
454,2018,Lakshadweep,31,Professionals (Mba Etc.),Male,0
455,2018,Lakshadweep,31,Professionals (Mba Etc.),Transgender,0
456,2018,Lakshadweep,31,Status Not Known,Female,0
457,2018,Lakshadweep,31,Status Not Known,Male,3
458,2018,Lakshadweep,31,Status Not Known,Transgender,0
459,2018,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Female,8
460,2018,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Male,25
461,2018,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Transgender,0
462,2018,Madhya Pradesh,23,Graduate And Above,Female,114
463,2018,Madhya Pradesh,23,Graduate And Above,Male,213
464,2018,Madhya Pradesh,23,Graduate And Above,Transgender,0
465,2018,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,618
466,2018,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,893
467,2018,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
468,2018,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,884
469,2018,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1636
470,2018,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
471,2018,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Female,960
472,2018,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Male,1657
473,2018,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Transgender,0
474,2018,Madhya Pradesh,23,No Education,Female,760
475,2018,Madhya Pradesh,23,No Education,Male,1332
476,2018,Madhya Pradesh,23,No Education,Transgender,1
477,2018,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Female,964
478,2018,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Male,1570
479,2018,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Transgender,0
480,2018,Madhya Pradesh,23,Professionals (Mba Etc.),Female,0
481,2018,Madhya Pradesh,23,Professionals (Mba Etc.),Male,1
482,2018,Madhya Pradesh,23,Professionals (Mba Etc.),Transgender,0
483,2018,Madhya Pradesh,23,Status Not Known,Female,40
484,2018,Madhya Pradesh,23,Status Not Known,Male,99
485,2018,Madhya Pradesh,23,Status Not Known,Transgender,0
486,2018,Maharashtra,27,Diploma/ Certificate/ Iti,Female,43
487,2018,Maharashtra,27,Diploma/ Certificate/ Iti,Male,130
488,2018,Maharashtra,27,Diploma/ Certificate/ Iti,Transgender,0
489,2018,Maharashtra,27,Graduate And Above,Female,99
490,2018,Maharashtra,27,Graduate And Above,Male,475
491,2018,Maharashtra,27,Graduate And Above,Transgender,0
492,2018,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,823
493,2018,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,2525
494,2018,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
495,2018,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1323
496,2018,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,4145
497,2018,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
498,2018,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Female,917
499,2018,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Male,2890
500,2018,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Transgender,0
501,2018,Maharashtra,27,No Education,Female,478
502,2018,Maharashtra,27,No Education,Male,1063
503,2018,Maharashtra,27,No Education,Transgender,0
504,2018,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Female,707
505,2018,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Male,1983
506,2018,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Transgender,1
507,2018,Maharashtra,27,Professionals (Mba Etc.),Female,5
508,2018,Maharashtra,27,Professionals (Mba Etc.),Male,13
509,2018,Maharashtra,27,Professionals (Mba Etc.),Transgender,0
510,2018,Maharashtra,27,Status Not Known,Female,79
511,2018,Maharashtra,27,Status Not Known,Male,273
512,2018,Maharashtra,27,Status Not Known,Transgender,0
513,2018,Manipur,14,Diploma/ Certificate/ Iti,Female,0
514,2018,Manipur,14,Diploma/ Certificate/ Iti,Male,0
515,2018,Manipur,14,Diploma/ Certificate/ Iti,Transgender,0
516,2018,Manipur,14,Graduate And Above,Female,0
517,2018,Manipur,14,Graduate And Above,Male,0
518,2018,Manipur,14,Graduate And Above,Transgender,0
519,2018,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
520,2018,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,6
521,2018,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
522,2018,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,12
523,2018,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,20
524,2018,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
525,2018,Manipur,14,Middle (Up To Class–8ᵗʰ),Female,4
526,2018,Manipur,14,Middle (Up To Class–8ᵗʰ),Male,7
527,2018,Manipur,14,Middle (Up To Class–8ᵗʰ),Transgender,0
528,2018,Manipur,14,No Education,Female,1
529,2018,Manipur,14,No Education,Male,0
530,2018,Manipur,14,No Education,Transgender,0
531,2018,Manipur,14,Primary (Up To Class–5ᵗʰ),Female,0
532,2018,Manipur,14,Primary (Up To Class–5ᵗʰ),Male,0
533,2018,Manipur,14,Primary (Up To Class–5ᵗʰ),Transgender,0
534,2018,Manipur,14,Professionals (Mba Etc.),Female,0
535,2018,Manipur,14,Professionals (Mba Etc.),Male,0
536,2018,Manipur,14,Professionals (Mba Etc.),Transgender,0
537,2018,Manipur,14,Status Not Known,Female,0
538,2018,Manipur,14,Status Not Known,Male,2
539,2018,Manipur,14,Status Not Known,Transgender,0
540,2018,Meghalaya,17,Diploma/ Certificate/ Iti,Female,1
541,2018,Meghalaya,17,Diploma/ Certificate/ Iti,Male,2
542,2018,Meghalaya,17,Diploma/ Certificate/ Iti,Transgender,0
543,2018,Meghalaya,17,Graduate And Above,Female,1
544,2018,Meghalaya,17,Graduate And Above,Male,5
545,2018,Meghalaya,17,Graduate And Above,Transgender,0
546,2018,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,5
547,2018,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,19
548,2018,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
549,2018,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,6
550,2018,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,28
551,2018,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
552,2018,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Female,11
553,2018,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Male,23
554,2018,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Transgender,0
555,2018,Meghalaya,17,No Education,Female,4
556,2018,Meghalaya,17,No Education,Male,24
557,2018,Meghalaya,17,No Education,Transgender,0
558,2018,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Female,5
559,2018,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Male,21
560,2018,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Transgender,0
561,2018,Meghalaya,17,Professionals (Mba Etc.),Female,0
562,2018,Meghalaya,17,Professionals (Mba Etc.),Male,0
563,2018,Meghalaya,17,Professionals (Mba Etc.),Transgender,0
564,2018,Meghalaya,17,Status Not Known,Female,5
565,2018,Meghalaya,17,Status Not Known,Male,29
566,2018,Meghalaya,17,Status Not Known,Transgender,0
567,2018,Mizoram,15,Diploma/ Certificate/ Iti,Female,0
568,2018,Mizoram,15,Diploma/ Certificate/ Iti,Male,3
569,2018,Mizoram,15,Diploma/ Certificate/ Iti,Transgender,0
570,2018,Mizoram,15,Graduate And Above,Female,1
571,2018,Mizoram,15,Graduate And Above,Male,0
572,2018,Mizoram,15,Graduate And Above,Transgender,0
573,2018,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1
574,2018,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1
575,2018,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
576,2018,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,3
577,2018,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,20
578,2018,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
579,2018,Mizoram,15,Middle (Up To Class–8ᵗʰ),Female,4
580,2018,Mizoram,15,Middle (Up To Class–8ᵗʰ),Male,31
581,2018,Mizoram,15,Middle (Up To Class–8ᵗʰ),Transgender,0
582,2018,Mizoram,15,No Education,Female,0
583,2018,Mizoram,15,No Education,Male,0
584,2018,Mizoram,15,No Education,Transgender,0
585,2018,Mizoram,15,Primary (Up To Class–5ᵗʰ),Female,3
586,2018,Mizoram,15,Primary (Up To Class–5ᵗʰ),Male,12
587,2018,Mizoram,15,Primary (Up To Class–5ᵗʰ),Transgender,0
588,2018,Mizoram,15,Professionals (Mba Etc.),Female,0
589,2018,Mizoram,15,Professionals (Mba Etc.),Male,0
590,2018,Mizoram,15,Professionals (Mba Etc.),Transgender,0
591,2018,Mizoram,15,Status Not Known,Female,0
592,2018,Mizoram,15,Status Not Known,Male,0
593,2018,Mizoram,15,Status Not Known,Transgender,0
594,2018,Nagaland,13,Diploma/ Certificate/ Iti,Female,0
595,2018,Nagaland,13,Diploma/ Certificate/ Iti,Male,0
596,2018,Nagaland,13,Diploma/ Certificate/ Iti,Transgender,0
597,2018,Nagaland,13,Graduate And Above,Female,0
598,2018,Nagaland,13,Graduate And Above,Male,3
599,2018,Nagaland,13,Graduate And Above,Transgender,0
600,2018,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
601,2018,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,4
602,2018,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
603,2018,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1
604,2018,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,5
605,2018,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
606,2018,Nagaland,13,Middle (Up To Class–8ᵗʰ),Female,4
607,2018,Nagaland,13,Middle (Up To Class–8ᵗʰ),Male,4
608,2018,Nagaland,13,Middle (Up To Class–8ᵗʰ),Transgender,0
609,2018,Nagaland,13,No Education,Female,1
610,2018,Nagaland,13,No Education,Male,4
611,2018,Nagaland,13,No Education,Transgender,0
612,2018,Nagaland,13,Primary (Up To Class–5ᵗʰ),Female,0
613,2018,Nagaland,13,Primary (Up To Class–5ᵗʰ),Male,8
614,2018,Nagaland,13,Primary (Up To Class–5ᵗʰ),Transgender,0
615,2018,Nagaland,13,Professionals (Mba Etc.),Female,0
616,2018,Nagaland,13,Professionals (Mba Etc.),Male,0
617,2018,Nagaland,13,Professionals (Mba Etc.),Transgender,0
618,2018,Nagaland,13,Status Not Known,Female,0
619,2018,Nagaland,13,Status Not Known,Male,2
620,2018,Nagaland,13,Status Not Known,Transgender,0
621,2018,Odisha,21,Diploma/ Certificate/ Iti,Female,0
622,2018,Odisha,21,Diploma/ Certificate/ Iti,Male,2
623,2018,Odisha,21,Diploma/ Certificate/ Iti,Transgender,0
624,2018,Odisha,21,Graduate And Above,Female,3
625,2018,Odisha,21,Graduate And Above,Male,25
626,2018,Odisha,21,Graduate And Above,Transgender,0
627,2018,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1792
628,2018,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1534
629,2018,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
630,2018,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,165
631,2018,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,189
632,2018,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
633,2018,Odisha,21,Middle (Up To Class–8ᵗʰ),Female,56
634,2018,Odisha,21,Middle (Up To Class–8ᵗʰ),Male,119
635,2018,Odisha,21,Middle (Up To Class–8ᵗʰ),Transgender,0
636,2018,Odisha,21,No Education,Female,48
637,2018,Odisha,21,No Education,Male,39
638,2018,Odisha,21,No Education,Transgender,0
639,2018,Odisha,21,Primary (Up To Class–5ᵗʰ),Female,63
640,2018,Odisha,21,Primary (Up To Class–5ᵗʰ),Male,127
641,2018,Odisha,21,Primary (Up To Class–5ᵗʰ),Transgender,0
642,2018,Odisha,21,Professionals (Mba Etc.),Female,0
643,2018,Odisha,21,Professionals (Mba Etc.),Male,0
644,2018,Odisha,21,Professionals (Mba Etc.),Transgender,0
645,2018,Odisha,21,Status Not Known,Female,158
646,2018,Odisha,21,Status Not Known,Male,272
647,2018,Odisha,21,Status Not Known,Transgender,0
648,2018,Puducherry,34,Diploma/ Certificate/ Iti,Female,2
649,2018,Puducherry,34,Diploma/ Certificate/ Iti,Male,35
650,2018,Puducherry,34,Diploma/ Certificate/ Iti,Transgender,0
651,2018,Puducherry,34,Graduate And Above,Female,0
652,2018,Puducherry,34,Graduate And Above,Male,0
653,2018,Puducherry,34,Graduate And Above,Transgender,0
654,2018,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,102
655,2018,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,220
656,2018,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
657,2018,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,3
658,2018,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,40
659,2018,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
660,2018,Puducherry,34,Middle (Up To Class–8ᵗʰ),Female,2
661,2018,Puducherry,34,Middle (Up To Class–8ᵗʰ),Male,12
662,2018,Puducherry,34,Middle (Up To Class–8ᵗʰ),Transgender,0
663,2018,Puducherry,34,No Education,Female,4
664,2018,Puducherry,34,No Education,Male,18
665,2018,Puducherry,34,No Education,Transgender,0
666,2018,Puducherry,34,Primary (Up To Class–5ᵗʰ),Female,5
667,2018,Puducherry,34,Primary (Up To Class–5ᵗʰ),Male,38
668,2018,Puducherry,34,Primary (Up To Class–5ᵗʰ),Transgender,0
669,2018,Puducherry,34,Professionals (Mba Etc.),Female,0
670,2018,Puducherry,34,Professionals (Mba Etc.),Male,0
671,2018,Puducherry,34,Professionals (Mba Etc.),Transgender,0
672,2018,Puducherry,34,Status Not Known,Female,8
673,2018,Puducherry,34,Status Not Known,Male,11
674,2018,Puducherry,34,Status Not Known,Transgender,0
675,2018,Punjab,3,Diploma/ Certificate/ Iti,Female,6
676,2018,Punjab,3,Diploma/ Certificate/ Iti,Male,19
677,2018,Punjab,3,Diploma/ Certificate/ Iti,Transgender,0
678,2018,Punjab,3,Graduate And Above,Female,21
679,2018,Punjab,3,Graduate And Above,Male,51
680,2018,Punjab,3,Graduate And Above,Transgender,0
681,2018,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,66
682,2018,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,214
683,2018,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
684,2018,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,89
685,2018,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,317
686,2018,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
687,2018,Punjab,3,Middle (Up To Class–8ᵗʰ),Female,42
