id,year,state_name,state_code,cause,gender,number_of_deaths
978,2018,Haryana,6,Professional/Career Problem,Female,46
979,2018,Haryana,6,Professional/Career Problem,Male,107
981,2018,Haryana,6,Property Dispute,Female,33
982,2018,Haryana,6,Property Dispute,Male,90
984,2018,Haryana,6,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,3
985,2018,Haryana,6,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,10
987,2018,Haryana,6,Unemployment,Female,12
988,2018,Haryana,6,Unemployment,Male,142
993,2018,Himachal Pradesh,2,Causes Not Known,Female,16
994,2018,Himachal Pradesh,2,Causes Not Known,Male,22
996,2018,Himachal Pradesh,2,Death Of Dear Person,Female,1
997,2018,Himachal Pradesh,2,Death Of Dear Person,Male,1
999,2018,Himachal Pradesh,2,Drug Abuse/Alcoholic Addiction,Female,1
1000,2018,Himachal Pradesh,2,Drug Abuse/Alcoholic Addiction,Male,42
1002,2018,Himachal Pradesh,2,Failure In Examination,Female,9
1003,2018,Himachal Pradesh,2,Failure In Examination,Male,18
1005,2018,Himachal Pradesh,2,Fall In Social Reputation,Female,1
1006,2018,Himachal Pradesh,2,Fall In Social Reputation,Male,3
1008,2018,Himachal Pradesh,2,Family Problems,Female,73
1009,2018,Himachal Pradesh,2,Family Problems,Male,107
1020,2018,Himachal Pradesh,2,Illness (Cancer),Female,3
1021,2018,Himachal Pradesh,2,Illness (Cancer),Male,6
1023,2018,Himachal Pradesh,2,Illness (Insanity/Mental Illness),Female,11
1024,2018,Himachal Pradesh,2,Illness (Insanity/Mental Illness),Male,38
1027,2018,Himachal Pradesh,2,Illness (Other Prolonged Illness),Male,3
1029,2018,Himachal Pradesh,2,Illness (Paralysis),Female,1
1030,2018,Himachal Pradesh,2,Illness (Paralysis),Male,3
1032,2018,Himachal Pradesh,2,Illness (Total),Female,15
1033,2018,Himachal Pradesh,2,Illness (Total),Male,50
1038,2018,Himachal Pradesh,2,Love Affairs,Female,23
1039,2018,Himachal Pradesh,2,Love Affairs,Male,29
1041,2018,Himachal Pradesh,2,Marriage Related Issues (Divorce),Female,3
1042,2018,Himachal Pradesh,2,Marriage Related Issues (Divorce),Male,3
1044,2018,Himachal Pradesh,2,Marriage Related Issues (Dowry Related Issues),Female,14
1047,2018,Himachal Pradesh,2,Marriage Related Issues (Extra Marital Affairs),Female,5
1048,2018,Himachal Pradesh,2,Marriage Related Issues (Extra Marital Affairs),Male,13
1050,2018,Himachal Pradesh,2,Marriage Related Issues (Non-Settlement Of Marriage),Female,22
1051,2018,Himachal Pradesh,2,Marriage Related Issues (Non-Settlement Of Marriage),Male,24
1053,2018,Himachal Pradesh,2,Marriage Related Issues (Others),Female,4
1054,2018,Himachal Pradesh,2,Marriage Related Issues (Others),Male,1
1056,2018,Himachal Pradesh,2,Marriage Related Issues (Total),Female,48
1057,2018,Himachal Pradesh,2,Marriage Related Issues (Total),Male,41
1059,2018,Himachal Pradesh,2,Other Causes,Female,17
1060,2018,Himachal Pradesh,2,Other Causes,Male,54
1065,2018,Himachal Pradesh,2,Poverty,Female,1
1066,2018,Himachal Pradesh,2,Poverty,Male,7
1068,2018,Himachal Pradesh,2,Professional/Career Problem,Female,7
1069,2018,Himachal Pradesh,2,Professional/Career Problem,Male,23
1071,2018,Himachal Pradesh,2,Property Dispute,Female,8
1072,2018,Himachal Pradesh,2,Property Dispute,Male,24
1074,2018,Himachal Pradesh,2,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,1
1075,2018,Himachal Pradesh,2,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,4
1077,2018,Himachal Pradesh,2,Unemployment,Female,26
1078,2018,Himachal Pradesh,2,Unemployment,Male,68
1083,2018,Jammu And Kashmir,1,Causes Not Known,Female,20
1084,2018,Jammu And Kashmir,1,Causes Not Known,Male,21
1086,2018,Jammu And Kashmir,1,Death Of Dear Person,Female,1
1090,2018,Jammu And Kashmir,1,Drug Abuse/Alcoholic Addiction,Male,2
1092,2018,Jammu And Kashmir,1,Failure In Examination,Female,6
1093,2018,Jammu And Kashmir,1,Failure In Examination,Male,2
1098,2018,Jammu And Kashmir,1,Family Problems,Female,50
1099,2018,Jammu And Kashmir,1,Family Problems,Male,54
1113,2018,Jammu And Kashmir,1,Illness (Insanity/Mental Illness),Female,2
1114,2018,Jammu And Kashmir,1,Illness (Insanity/Mental Illness),Male,2
1116,2018,Jammu And Kashmir,1,Illness (Other Prolonged Illness),Female,1
1117,2018,Jammu And Kashmir,1,Illness (Other Prolonged Illness),Male,6
1122,2018,Jammu And Kashmir,1,Illness (Total),Female,3
1123,2018,Jammu And Kashmir,1,Illness (Total),Male,8
1125,2018,Jammu And Kashmir,1,Impotency/Infertility,Female,1
1126,2018,Jammu And Kashmir,1,Impotency/Infertility,Male,1
1128,2018,Jammu And Kashmir,1,Love Affairs,Female,22
1129,2018,Jammu And Kashmir,1,Love Affairs,Male,14
1131,2018,Jammu And Kashmir,1,Marriage Related Issues (Divorce),Female,1
1132,2018,Jammu And Kashmir,1,Marriage Related Issues (Divorce),Male,1
1134,2018,Jammu And Kashmir,1,Marriage Related Issues (Dowry Related Issues),Female,1
1140,2018,Jammu And Kashmir,1,Marriage Related Issues (Non-Settlement Of Marriage),Female,3
1141,2018,Jammu And Kashmir,1,Marriage Related Issues (Non-Settlement Of Marriage),Male,6
1143,2018,Jammu And Kashmir,1,Marriage Related Issues (Others),Female,12
1144,2018,Jammu And Kashmir,1,Marriage Related Issues (Others),Male,3
1146,2018,Jammu And Kashmir,1,Marriage Related Issues (Total),Female,17
1147,2018,Jammu And Kashmir,1,Marriage Related Issues (Total),Male,10
1149,2018,Jammu And Kashmir,1,Other Causes,Female,23
1150,2018,Jammu And Kashmir,1,Other Causes,Male,25
1155,2018,Jammu And Kashmir,1,Poverty,Female,1
1156,2018,Jammu And Kashmir,1,Poverty,Male,3
1159,2018,Jammu And Kashmir,1,Professional/Career Problem,Male,1
1161,2018,Jammu And Kashmir,1,Property Dispute,Female,6
1167,2018,Jammu And Kashmir,1,Unemployment,Female,25
1168,2018,Jammu And Kashmir,1,Unemployment,Male,14
1170,2018,Jharkhand,20,Bankruptcy Or Indebtedness,Female,2
1171,2018,Jharkhand,20,Bankruptcy Or Indebtedness,Male,4
1173,2018,Jharkhand,20,Causes Not Known,Female,2
1174,2018,Jharkhand,20,Causes Not Known,Male,8
1176,2018,Jharkhand,20,Death Of Dear Person,Female,12
1177,2018,Jharkhand,20,Death Of Dear Person,Male,28
1179,2018,Jharkhand,20,Drug Abuse/Alcoholic Addiction,Female,3
1180,2018,Jharkhand,20,Drug Abuse/Alcoholic Addiction,Male,77
1182,2018,Jharkhand,20,Failure In Examination,Female,82
1183,2018,Jharkhand,20,Failure In Examination,Male,101
1185,2018,Jharkhand,20,Fall In Social Reputation,Female,8
1186,2018,Jharkhand,20,Fall In Social Reputation,Male,19
1188,2018,Jharkhand,20,Family Problems,Female,83
1189,2018,Jharkhand,20,Family Problems,Male,102
1194,2018,Jharkhand,20,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,1
1200,2018,Jharkhand,20,Illness (Cancer),Female,1
1201,2018,Jharkhand,20,Illness (Cancer),Male,1
1203,2018,Jharkhand,20,Illness (Insanity/Mental Illness),Female,23
1204,2018,Jharkhand,20,Illness (Insanity/Mental Illness),Male,85
1210,2018,Jharkhand,20,Illness (Paralysis),Male,11
1212,2018,Jharkhand,20,Illness (Total),Female,24
1213,2018,Jharkhand,20,Illness (Total),Male,97
1215,2018,Jharkhand,20,Impotency/Infertility,Female,1
1218,2018,Jharkhand,20,Love Affairs,Female,98
1219,2018,Jharkhand,20,Love Affairs,Male,108
1221,2018,Jharkhand,20,Marriage Related Issues (Divorce),Female,21
1222,2018,Jharkhand,20,Marriage Related Issues (Divorce),Male,33
1224,2018,Jharkhand,20,Marriage Related Issues (Dowry Related Issues),Female,16
1225,2018,Jharkhand,20,Marriage Related Issues (Dowry Related Issues),Male,58
1227,2018,Jharkhand,20,Marriage Related Issues (Extra Marital Affairs),Female,6
1228,2018,Jharkhand,20,Marriage Related Issues (Extra Marital Affairs),Male,17
1230,2018,Jharkhand,20,Marriage Related Issues (Non-Settlement Of Marriage),Female,26
1231,2018,Jharkhand,20,Marriage Related Issues (Non-Settlement Of Marriage),Male,19
1236,2018,Jharkhand,20,Marriage Related Issues (Total),Female,69
1237,2018,Jharkhand,20,Marriage Related Issues (Total),Male,127
1239,2018,Jharkhand,20,Other Causes,Female,2
1240,2018,Jharkhand,20,Other Causes,Male,8
1243,2018,Jharkhand,20,"Physical Abuse (Rape, Etc.)",Male,6
1245,2018,Jharkhand,20,Poverty,Female,1
1246,2018,Jharkhand,20,Poverty,Male,12
1248,2018,Jharkhand,20,Professional/Career Problem,Female,1
1249,2018,Jharkhand,20,Professional/Career Problem,Male,31
1251,2018,Jharkhand,20,Property Dispute,Female,9
1252,2018,Jharkhand,20,Property Dispute,Male,30
1254,2018,Jharkhand,20,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,3
1255,2018,Jharkhand,20,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,4
1257,2018,Jharkhand,20,Unemployment,Female,7
1258,2018,Jharkhand,20,Unemployment,Male,147
1260,2018,Karnataka,29,Bankruptcy Or Indebtedness,Female,90
1261,2018,Karnataka,29,Bankruptcy Or Indebtedness,Male,1301
1263,2018,Karnataka,29,Causes Not Known,Female,195
1264,2018,Karnataka,29,Causes Not Known,Male,463
1266,2018,Karnataka,29,Death Of Dear Person,Female,40
1267,2018,Karnataka,29,Death Of Dear Person,Male,66
1269,2018,Karnataka,29,Drug Abuse/Alcoholic Addiction,Female,24
1270,2018,Karnataka,29,Drug Abuse/Alcoholic Addiction,Male,1205
1271,2018,Karnataka,29,Drug Abuse/Alcoholic Addiction,Transgender,1
1272,2018,Karnataka,29,Failure In Examination,Female,107
1273,2018,Karnataka,29,Failure In Examination,Male,146
1275,2018,Karnataka,29,Fall In Social Reputation,Female,4
1276,2018,Karnataka,29,Fall In Social Reputation,Male,25
1277,2018,Karnataka,29,Fall In Social Reputation,Transgender,1
1278,2018,Karnataka,29,Family Problems,Female,616
1279,2018,Karnataka,29,Family Problems,Male,1116
1281,2018,Karnataka,29,Ideological Causes/Hero Worshipping,Female,3
1282,2018,Karnataka,29,Ideological Causes/Hero Worshipping,Male,1
1284,2018,Karnataka,29,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,4
1287,2018,Karnataka,29,Illness (Aids/Std),Female,5
1288,2018,Karnataka,29,Illness (Aids/Std),Male,10
1290,2018,Karnataka,29,Illness (Cancer),Female,22
1291,2018,Karnataka,29,Illness (Cancer),Male,69
1293,2018,Karnataka,29,Illness (Insanity/Mental Illness),Female,327
1294,2018,Karnataka,29,Illness (Insanity/Mental Illness),Male,686
1296,2018,Karnataka,29,Illness (Other Prolonged Illness),Female,760
1297,2018,Karnataka,29,Illness (Other Prolonged Illness),Male,1159
1298,2018,Karnataka,29,Illness (Other Prolonged Illness),Transgender,1
1299,2018,Karnataka,29,Illness (Paralysis),Female,22
1300,2018,Karnataka,29,Illness (Paralysis),Male,119
1302,2018,Karnataka,29,Illness (Total),Female,1136
1303,2018,Karnataka,29,Illness (Total),Male,2043
1304,2018,Karnataka,29,Illness (Total),Transgender,1
1305,2018,Karnataka,29,Impotency/Infertility,Female,37
1308,2018,Karnataka,29,Love Affairs,Female,136
1309,2018,Karnataka,29,Love Affairs,Male,248
1311,2018,Karnataka,29,Marriage Related Issues (Divorce),Female,46
1312,2018,Karnataka,29,Marriage Related Issues (Divorce),Male,19
1314,2018,Karnataka,29,Marriage Related Issues (Dowry Related Issues),Female,37
1315,2018,Karnataka,29,Marriage Related Issues (Dowry Related Issues),Male,4
1317,2018,Karnataka,29,Marriage Related Issues (Extra Marital Affairs),Female,57
1318,2018,Karnataka,29,Marriage Related Issues (Extra Marital Affairs),Male,85
1320,2018,Karnataka,29,Marriage Related Issues (Non-Settlement Of Marriage),Female,98
1321,2018,Karnataka,29,Marriage Related Issues (Non-Settlement Of Marriage),Male,130
1323,2018,Karnataka,29,Marriage Related Issues (Others),Female,26
1324,2018,Karnataka,29,Marriage Related Issues (Others),Male,27
1326,2018,Karnataka,29,Marriage Related Issues (Total),Female,264
1327,2018,Karnataka,29,Marriage Related Issues (Total),Male,265
1329,2018,Karnataka,29,Other Causes,Female,268
1330,2018,Karnataka,29,Other Causes,Male,578
1332,2018,Karnataka,29,"Physical Abuse (Rape, Etc.)",Female,3
1335,2018,Karnataka,29,Poverty,Female,19
1336,2018,Karnataka,29,Poverty,Male,62
1338,2018,Karnataka,29,Professional/Career Problem,Female,78
1339,2018,Karnataka,29,Professional/Career Problem,Male,264
1341,2018,Karnataka,29,Property Dispute,Female,20
1342,2018,Karnataka,29,Property Dispute,Male,161
1344,2018,Karnataka,29,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,49
1345,2018,Karnataka,29,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,57
1347,2018,Karnataka,29,Unemployment,Female,50
1348,2018,Karnataka,29,Unemployment,Male,414
1350,2018,Kerala,32,Bankruptcy Or Indebtedness,Female,23
1351,2018,Kerala,32,Bankruptcy Or Indebtedness,Male,229
1353,2018,Kerala,32,Causes Not Known,Female,85
1354,2018,Kerala,32,Causes Not Known,Male,301
1356,2018,Kerala,32,Death Of Dear Person,Female,45
1357,2018,Kerala,32,Death Of Dear Person,Male,95
1360,2018,Kerala,32,Drug Abuse/Alcoholic Addiction,Male,656
1362,2018,Kerala,32,Failure In Examination,Female,38
1363,2018,Kerala,32,Failure In Examination,Male,33
1365,2018,Kerala,32,Fall In Social Reputation,Female,19
1366,2018,Kerala,32,Fall In Social Reputation,Male,73
1368,2018,Kerala,32,Family Problems,Female,755
1369,2018,Kerala,32,Family Problems,Male,2458
1371,2018,Kerala,32,Ideological Causes/Hero Worshipping,Female,2
1377,2018,Kerala,32,Illness (Aids/Std),Female,1
1378,2018,Kerala,32,Illness (Aids/Std),Male,1
1380,2018,Kerala,32,Illness (Cancer),Female,64
1381,2018,Kerala,32,Illness (Cancer),Male,105
1383,2018,Kerala,32,Illness (Insanity/Mental Illness),Female,256
1384,2018,Kerala,32,Illness (Insanity/Mental Illness),Male,774
1386,2018,Kerala,32,Illness (Other Prolonged Illness),Female,220
1387,2018,Kerala,32,Illness (Other Prolonged Illness),Male,643
1389,2018,Kerala,32,Illness (Paralysis),Female,21
1390,2018,Kerala,32,Illness (Paralysis),Male,37
1392,2018,Kerala,32,Illness (Total),Female,562
1393,2018,Kerala,32,Illness (Total),Male,1560
1395,2018,Kerala,32,Impotency/Infertility,Female,9
1396,2018,Kerala,32,Impotency/Infertility,Male,7
1398,2018,Kerala,32,Love Affairs,Female,79
1399,2018,Kerala,32,Love Affairs,Male,115
1401,2018,Kerala,32,Marriage Related Issues (Divorce),Female,3
1402,2018,Kerala,32,Marriage Related Issues (Divorce),Male,15
1404,2018,Kerala,32,Marriage Related Issues (Dowry Related Issues),Female,2
1405,2018,Kerala,32,Marriage Related Issues (Dowry Related Issues),Male,2
1407,2018,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Female,19
1408,2018,Kerala,32,Marriage Related Issues (Extra Marital Affairs),Male,23
1410,2018,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Female,12
1411,2018,Kerala,32,Marriage Related Issues (Non-Settlement Of Marriage),Male,35
1413,2018,Kerala,32,Marriage Related Issues (Others),Female,11
1414,2018,Kerala,32,Marriage Related Issues (Others),Male,29
1416,2018,Kerala,32,Marriage Related Issues (Total),Female,47
1417,2018,Kerala,32,Marriage Related Issues (Total),Male,104
1419,2018,Kerala,32,Other Causes,Female,161
1420,2018,Kerala,32,Other Causes,Male,478
1422,2018,Kerala,32,"Physical Abuse (Rape, Etc.)",Female,3
1423,2018,Kerala,32,"Physical Abuse (Rape, Etc.)",Male,1
1425,2018,Kerala,32,Poverty,Female,7
1426,2018,Kerala,32,Poverty,Male,2
1428,2018,Kerala,32,Professional/Career Problem,Female,6
1429,2018,Kerala,32,Professional/Career Problem,Male,80
1431,2018,Kerala,32,Property Dispute,Female,3
1432,2018,Kerala,32,Property Dispute,Male,35
1434,2018,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,12
1435,2018,Kerala,32,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,7
1437,2018,Kerala,32,Unemployment,Female,17
1438,2018,Kerala,32,Unemployment,Male,130
1474,2018,Lakshadweep,31,Illness (Insanity/Mental Illness),Male,1
1483,2018,Lakshadweep,31,Illness (Total),Male,1
1489,2018,Lakshadweep,31,Love Affairs,Male,1
1510,2018,Lakshadweep,31,Other Causes,Male,1
1530,2018,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Female,3
1531,2018,Madhya Pradesh,23,Bankruptcy Or Indebtedness,Male,32
1533,2018,Madhya Pradesh,23,Causes Not Known,Female,569
1534,2018,Madhya Pradesh,23,Causes Not Known,Male,1199
1535,2018,Madhya Pradesh,23,Causes Not Known,Transgender,1
1536,2018,Madhya Pradesh,23,Death Of Dear Person,Female,39
1537,2018,Madhya Pradesh,23,Death Of Dear Person,Male,67
1539,2018,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Female,34
1540,2018,Madhya Pradesh,23,Drug Abuse/Alcoholic Addiction,Male,888
1542,2018,Madhya Pradesh,23,Failure In Examination,Female,124
1543,2018,Madhya Pradesh,23,Failure In Examination,Male,124
1545,2018,Madhya Pradesh,23,Fall In Social Reputation,Female,25
1546,2018,Madhya Pradesh,23,Fall In Social Reputation,Male,67
1548,2018,Madhya Pradesh,23,Family Problems,Female,1454
1549,2018,Madhya Pradesh,23,Family Problems,Male,2195
1552,2018,Madhya Pradesh,23,Ideological Causes/Hero Worshipping,Male,3
1554,2018,Madhya Pradesh,23,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,6
1557,2018,Madhya Pradesh,23,Illness (Aids/Std),Female,2
1558,2018,Madhya Pradesh,23,Illness (Aids/Std),Male,2
1560,2018,Madhya Pradesh,23,Illness (Cancer),Female,15
1561,2018,Madhya Pradesh,23,Illness (Cancer),Male,36
1563,2018,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Female,431
1564,2018,Madhya Pradesh,23,Illness (Insanity/Mental Illness),Male,837
1566,2018,Madhya Pradesh,23,Illness (Other Prolonged Illness),Female,310
1567,2018,Madhya Pradesh,23,Illness (Other Prolonged Illness),Male,575
1569,2018,Madhya Pradesh,23,Illness (Paralysis),Female,16
1570,2018,Madhya Pradesh,23,Illness (Paralysis),Male,55
1572,2018,Madhya Pradesh,23,Illness (Total),Female,774
1573,2018,Madhya Pradesh,23,Illness (Total),Male,1505
1575,2018,Madhya Pradesh,23,Impotency/Infertility,Female,15
1576,2018,Madhya Pradesh,23,Impotency/Infertility,Male,15
1578,2018,Madhya Pradesh,23,Love Affairs,Female,181
1579,2018,Madhya Pradesh,23,Love Affairs,Male,222
1581,2018,Madhya Pradesh,23,Marriage Related Issues (Divorce),Female,2
1582,2018,Madhya Pradesh,23,Marriage Related Issues (Divorce),Male,13
1584,2018,Madhya Pradesh,23,Marriage Related Issues (Dowry Related Issues),Female,545
1585,2018,Madhya Pradesh,23,Marriage Related Issues (Dowry Related Issues),Male,1
1587,2018,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Female,111
1588,2018,Madhya Pradesh,23,Marriage Related Issues (Extra Marital Affairs),Male,91
1590,2018,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Female,36
1591,2018,Madhya Pradesh,23,Marriage Related Issues (Non-Settlement Of Marriage),Male,58
1593,2018,Madhya Pradesh,23,Marriage Related Issues (Others),Female,64
1594,2018,Madhya Pradesh,23,Marriage Related Issues (Others),Male,58
1596,2018,Madhya Pradesh,23,Marriage Related Issues (Total),Female,758
1597,2018,Madhya Pradesh,23,Marriage Related Issues (Total),Male,221
