id,year,state_name,state_code,marital_status,gender,number_of_deaths
3176,2022,Gujarat,24,Married,Transgender,0
3177,2022,Gujarat,24,Others,Female,0
3178,2022,Gujarat,24,Others,Male,0
3179,2022,Gujarat,24,Others,Transgender,0
3180,2022,Gujarat,24,Separated,Female,4
3181,2022,Gujarat,24,Separated,Male,30
3182,2022,Gujarat,24,Separated,Transgender,0
3183,2022,Gujarat,24,Status Not Known,Female,33
3184,2022,Gujarat,24,Status Not Known,Male,239
3185,2022,Gujarat,24,Status Not Known,Transgender,0
3186,2022,Gujarat,24,Un-Married,Female,865
3187,2022,Gujarat,24,Un-Married,Male,1645
3188,2022,Gujarat,24,Un-Married,Transgender,2
3189,2022,Gujarat,24,Widowed/Widower,Female,62
3190,2022,Gujarat,24,Widowed/Widower,Male,87
3191,2022,Gujarat,24,Widowed/Widower,Transgender,0
3192,2022,Haryana,6,Divorcee,Female,3
3193,2022,Haryana,6,Divorcee,Male,4
3194,2022,Haryana,6,Divorcee,Transgender,0
3195,2022,Haryana,6,Married,Female,405
3196,2022,Haryana,6,Married,Male,1843
3197,2022,Haryana,6,Married,Transgender,0
3198,2022,Haryana,6,Others,Female,0
3199,2022,Haryana,6,Others,Male,0
3200,2022,Haryana,6,Others,Transgender,0
3201,2022,Haryana,6,Separated,Female,0
3202,2022,Haryana,6,Separated,Male,0
3203,2022,Haryana,6,Separated,Transgender,0
3204,2022,Haryana,6,Status Not Known,Female,74
3205,2022,Haryana,6,Status Not Known,Male,444
3206,2022,Haryana,6,Status Not Known,Transgender,1
3207,2022,Haryana,6,Un-Married,Female,217
3208,2022,Haryana,6,Un-Married,Male,759
3209,2022,Haryana,6,Un-Married,Transgender,0
3210,2022,Haryana,6,Widowed/Widower,Female,10
3211,2022,Haryana,6,Widowed/Widower,Male,23
3212,2022,Haryana,6,Widowed/Widower,Transgender,0
3213,2022,Himachal Pradesh,2,Divorcee,Female,1
3214,2022,Himachal Pradesh,2,Divorcee,Male,3
3215,2022,Himachal Pradesh,2,Divorcee,Transgender,0
3216,2022,Himachal Pradesh,2,Married,Female,116
3217,2022,Himachal Pradesh,2,Married,Male,330
3218,2022,Himachal Pradesh,2,Married,Transgender,0
3219,2022,Himachal Pradesh,2,Others,Female,0
3220,2022,Himachal Pradesh,2,Others,Male,0
3221,2022,Himachal Pradesh,2,Others,Transgender,0
3222,2022,Himachal Pradesh,2,Separated,Female,4
3223,2022,Himachal Pradesh,2,Separated,Male,4
3224,2022,Himachal Pradesh,2,Separated,Transgender,0
3225,2022,Himachal Pradesh,2,Status Not Known,Female,0
3226,2022,Himachal Pradesh,2,Status Not Known,Male,0
3227,2022,Himachal Pradesh,2,Status Not Known,Transgender,0
3228,2022,Himachal Pradesh,2,Un-Married,Female,45
3229,2022,Himachal Pradesh,2,Un-Married,Male,124
3230,2022,Himachal Pradesh,2,Un-Married,Transgender,0
3231,2022,Himachal Pradesh,2,Widowed/Widower,Female,7
3232,2022,Himachal Pradesh,2,Widowed/Widower,Male,10
3233,2022,Himachal Pradesh,2,Widowed/Widower,Transgender,0
3234,2022,Jammu And Kashmir,1,Divorcee,Female,1
3235,2022,Jammu And Kashmir,1,Divorcee,Male,0
3236,2022,Jammu And Kashmir,1,Divorcee,Transgender,0
3237,2022,Jammu And Kashmir,1,Married,Female,78
3238,2022,Jammu And Kashmir,1,Married,Male,121
3239,2022,Jammu And Kashmir,1,Married,Transgender,0
3240,2022,Jammu And Kashmir,1,Others,Female,7
3241,2022,Jammu And Kashmir,1,Others,Male,3
3242,2022,Jammu And Kashmir,1,Others,Transgender,0
3243,2022,Jammu And Kashmir,1,Separated,Female,0
3244,2022,Jammu And Kashmir,1,Separated,Male,0
3245,2022,Jammu And Kashmir,1,Separated,Transgender,0
3246,2022,Jammu And Kashmir,1,Status Not Known,Female,3
3247,2022,Jammu And Kashmir,1,Status Not Known,Male,1
3248,2022,Jammu And Kashmir,1,Status Not Known,Transgender,0
3249,2022,Jammu And Kashmir,1,Un-Married,Female,49
3250,2022,Jammu And Kashmir,1,Un-Married,Male,60
3251,2022,Jammu And Kashmir,1,Un-Married,Transgender,0
3252,2022,Jammu And Kashmir,1,Widowed/Widower,Female,0
3253,2022,Jammu And Kashmir,1,Widowed/Widower,Male,0
3254,2022,Jammu And Kashmir,1,Widowed/Widower,Transgender,0
3255,2022,Jharkhand,20,Divorcee,Female,2
3256,2022,Jharkhand,20,Divorcee,Male,2
3257,2022,Jharkhand,20,Divorcee,Transgender,0
3258,2022,Jharkhand,20,Married,Female,329
3259,2022,Jharkhand,20,Married,Male,644
3260,2022,Jharkhand,20,Married,Transgender,0
3261,2022,Jharkhand,20,Others,Female,1
3262,2022,Jharkhand,20,Others,Male,9
3263,2022,Jharkhand,20,Others,Transgender,0
3264,2022,Jharkhand,20,Separated,Female,37
3265,2022,Jharkhand,20,Separated,Male,26
3266,2022,Jharkhand,20,Separated,Transgender,0
3267,2022,Jharkhand,20,Status Not Known,Female,7
3268,2022,Jharkhand,20,Status Not Known,Male,13
3269,2022,Jharkhand,20,Status Not Known,Transgender,0
3270,2022,Jharkhand,20,Un-Married,Female,327
3271,2022,Jharkhand,20,Un-Married,Male,753
3272,2022,Jharkhand,20,Un-Married,Transgender,0
3273,2022,Jharkhand,20,Widowed/Widower,Female,5
3274,2022,Jharkhand,20,Widowed/Widower,Male,26
3275,2022,Jharkhand,20,Widowed/Widower,Transgender,0
3276,2022,Karnataka,29,Divorcee,Female,27
3277,2022,Karnataka,29,Divorcee,Male,67
3278,2022,Karnataka,29,Divorcee,Transgender,0
3279,2022,Karnataka,29,Married,Female,2188
3280,2022,Karnataka,29,Married,Male,7438
3281,2022,Karnataka,29,Married,Transgender,0
3282,2022,Karnataka,29,Others,Female,34
3283,2022,Karnataka,29,Others,Male,122
3284,2022,Karnataka,29,Others,Transgender,0
3285,2022,Karnataka,29,Separated,Female,51
3286,2022,Karnataka,29,Separated,Male,118
3287,2022,Karnataka,29,Separated,Transgender,0
3288,2022,Karnataka,29,Status Not Known,Female,46
3289,2022,Karnataka,29,Status Not Known,Male,220
3290,2022,Karnataka,29,Status Not Known,Transgender,0
3291,2022,Karnataka,29,Un-Married,Female,779
3292,2022,Karnataka,29,Un-Married,Male,2233
3293,2022,Karnataka,29,Un-Married,Transgender,1
3294,2022,Karnataka,29,Widowed/Widower,Female,118
3295,2022,Karnataka,29,Widowed/Widower,Male,164
3296,2022,Karnataka,29,Widowed/Widower,Transgender,0
3297,2022,Kerala,32,Divorcee,Female,29
3298,2022,Kerala,32,Divorcee,Male,69
3299,2022,Kerala,32,Divorcee,Transgender,0
3300,2022,Kerala,32,Married,Female,1519
3301,2022,Kerala,32,Married,Male,6119
3302,2022,Kerala,32,Married,Transgender,0
3303,2022,Kerala,32,Others,Female,0
3304,2022,Kerala,32,Others,Male,13
3305,2022,Kerala,32,Others,Transgender,0
3306,2022,Kerala,32,Separated,Female,20
3307,2022,Kerala,32,Separated,Male,81
3308,2022,Kerala,32,Separated,Transgender,0
3309,2022,Kerala,32,Status Not Known,Female,5
3310,2022,Kerala,32,Status Not Known,Male,21
3311,2022,Kerala,32,Status Not Known,Transgender,0
3312,2022,Kerala,32,Un-Married,Female,436
3313,2022,Kerala,32,Un-Married,Male,1533
3314,2022,Kerala,32,Un-Married,Transgender,2
3315,2022,Kerala,32,Widowed/Widower,Female,120
3316,2022,Kerala,32,Widowed/Widower,Male,195
3317,2022,Kerala,32,Widowed/Widower,Transgender,0
3318,2022,Ladakh,37,Divorcee,Female,0
3319,2022,Ladakh,37,Divorcee,Male,1
3320,2022,Ladakh,37,Divorcee,Transgender,0
3321,2022,Ladakh,37,Married,Female,1
3322,2022,Ladakh,37,Married,Male,5
3323,2022,Ladakh,37,Married,Transgender,0
3324,2022,Ladakh,37,Others,Female,0
3325,2022,Ladakh,37,Others,Male,0
3326,2022,Ladakh,37,Others,Transgender,0
3327,2022,Ladakh,37,Separated,Female,0
3328,2022,Ladakh,37,Separated,Male,3
3329,2022,Ladakh,37,Separated,Transgender,0
3330,2022,Ladakh,37,Status Not Known,Female,0
3331,2022,Ladakh,37,Status Not Known,Male,0
3332,2022,Ladakh,37,Status Not Known,Transgender,0
3333,2022,Ladakh,37,Un-Married,Female,0
3334,2022,Ladakh,37,Un-Married,Male,3
3335,2022,Ladakh,37,Un-Married,Transgender,0
3336,2022,Ladakh,37,Widowed/Widower,Female,0
3337,2022,Ladakh,37,Widowed/Widower,Male,0
3338,2022,Ladakh,37,Widowed/Widower,Transgender,0
3339,2022,Lakshadweep,31,Divorcee,Female,0
3340,2022,Lakshadweep,31,Divorcee,Male,0
3341,2022,Lakshadweep,31,Divorcee,Transgender,0
3342,2022,Lakshadweep,31,Married,Female,0
3343,2022,Lakshadweep,31,Married,Male,2
3344,2022,Lakshadweep,31,Married,Transgender,0
3345,2022,Lakshadweep,31,Others,Female,0
3346,2022,Lakshadweep,31,Others,Male,0
3347,2022,Lakshadweep,31,Others,Transgender,0
3348,2022,Lakshadweep,31,Separated,Female,0
3349,2022,Lakshadweep,31,Separated,Male,0
3350,2022,Lakshadweep,31,Separated,Transgender,0
3351,2022,Lakshadweep,31,Status Not Known,Female,0
3352,2022,Lakshadweep,31,Status Not Known,Male,0
3353,2022,Lakshadweep,31,Status Not Known,Transgender,0
3354,2022,Lakshadweep,31,Un-Married,Female,0
3355,2022,Lakshadweep,31,Un-Married,Male,0
3356,2022,Lakshadweep,31,Un-Married,Transgender,0
3357,2022,Lakshadweep,31,Widowed/Widower,Female,0
3358,2022,Lakshadweep,31,Widowed/Widower,Male,0
3359,2022,Lakshadweep,31,Widowed/Widower,Transgender,0
3360,2022,Madhya Pradesh,23,Divorcee,Female,29
3361,2022,Madhya Pradesh,23,Divorcee,Male,37
3362,2022,Madhya Pradesh,23,Divorcee,Transgender,0
3363,2022,Madhya Pradesh,23,Married,Female,3128
3364,2022,Madhya Pradesh,23,Married,Male,7532
3365,2022,Madhya Pradesh,23,Married,Transgender,0
3366,2022,Madhya Pradesh,23,Others,Female,41
3367,2022,Madhya Pradesh,23,Others,Male,129
3368,2022,Madhya Pradesh,23,Others,Transgender,0
3369,2022,Madhya Pradesh,23,Separated,Female,23
3370,2022,Madhya Pradesh,23,Separated,Male,21
3371,2022,Madhya Pradesh,23,Separated,Transgender,0
3372,2022,Madhya Pradesh,23,Status Not Known,Female,21
3373,2022,Madhya Pradesh,23,Status Not Known,Male,132
3374,2022,Madhya Pradesh,23,Status Not Known,Transgender,0
3375,2022,Madhya Pradesh,23,Un-Married,Female,1459
3376,2022,Madhya Pradesh,23,Un-Married,Male,2613
3377,2022,Madhya Pradesh,23,Un-Married,Transgender,0
3378,2022,Madhya Pradesh,23,Widowed/Widower,Female,118
3379,2022,Madhya Pradesh,23,Widowed/Widower,Male,103
3380,2022,Madhya Pradesh,23,Widowed/Widower,Transgender,0
3381,2022,Maharashtra,27,Divorcee,Female,41
3382,2022,Maharashtra,27,Divorcee,Male,114
3383,2022,Maharashtra,27,Divorcee,Transgender,0
3384,2022,Maharashtra,27,Married,Female,3056
3385,2022,Maharashtra,27,Married,Male,13461
3386,2022,Maharashtra,27,Married,Transgender,0
3387,2022,Maharashtra,27,Others,Female,7
3388,2022,Maharashtra,27,Others,Male,97
3389,2022,Maharashtra,27,Others,Transgender,0
3390,2022,Maharashtra,27,Separated,Female,14
3391,2022,Maharashtra,27,Separated,Male,43
3392,2022,Maharashtra,27,Separated,Transgender,1
3393,2022,Maharashtra,27,Status Not Known,Female,36
3394,2022,Maharashtra,27,Status Not Known,Male,200
3395,2022,Maharashtra,27,Status Not Known,Transgender,0
3396,2022,Maharashtra,27,Un-Married,Female,1314
3397,2022,Maharashtra,27,Un-Married,Male,4016
3398,2022,Maharashtra,27,Un-Married,Transgender,1
3399,2022,Maharashtra,27,Widowed/Widower,Female,109
3400,2022,Maharashtra,27,Widowed/Widower,Male,236
3401,2022,Maharashtra,27,Widowed/Widower,Transgender,0
3402,2022,Manipur,14,Divorcee,Female,0
3403,2022,Manipur,14,Divorcee,Male,0
3404,2022,Manipur,14,Divorcee,Transgender,0
3405,2022,Manipur,14,Married,Female,9
3406,2022,Manipur,14,Married,Male,7
3407,2022,Manipur,14,Married,Transgender,0
3408,2022,Manipur,14,Others,Female,0
3409,2022,Manipur,14,Others,Male,0
3410,2022,Manipur,14,Others,Transgender,0
3411,2022,Manipur,14,Separated,Female,0
3412,2022,Manipur,14,Separated,Male,0
3413,2022,Manipur,14,Separated,Transgender,0
3414,2022,Manipur,14,Status Not Known,Female,0
3415,2022,Manipur,14,Status Not Known,Male,1
3416,2022,Manipur,14,Status Not Known,Transgender,0
3417,2022,Manipur,14,Un-Married,Female,1
3418,2022,Manipur,14,Un-Married,Male,8
3419,2022,Manipur,14,Un-Married,Transgender,0
3420,2022,Manipur,14,Widowed/Widower,Female,0
3421,2022,Manipur,14,Widowed/Widower,Male,0
3422,2022,Manipur,14,Widowed/Widower,Transgender,0
3423,2022,Meghalaya,17,Divorcee,Female,1
3424,2022,Meghalaya,17,Divorcee,Male,2
3425,2022,Meghalaya,17,Divorcee,Transgender,0
3426,2022,Meghalaya,17,Married,Female,16
3427,2022,Meghalaya,17,Married,Male,90
3428,2022,Meghalaya,17,Married,Transgender,0
3429,2022,Meghalaya,17,Others,Female,0
3430,2022,Meghalaya,17,Others,Male,0
3431,2022,Meghalaya,17,Others,Transgender,0
3432,2022,Meghalaya,17,Separated,Female,2
3433,2022,Meghalaya,17,Separated,Male,3
3434,2022,Meghalaya,17,Separated,Transgender,0
3435,2022,Meghalaya,17,Status Not Known,Female,0
3436,2022,Meghalaya,17,Status Not Known,Male,0
3437,2022,Meghalaya,17,Status Not Known,Transgender,0
3438,2022,Meghalaya,17,Un-Married,Female,27
3439,2022,Meghalaya,17,Un-Married,Male,67
3440,2022,Meghalaya,17,Un-Married,Transgender,0
3441,2022,Meghalaya,17,Widowed/Widower,Female,3
3442,2022,Meghalaya,17,Widowed/Widower,Male,2
3443,2022,Meghalaya,17,Widowed/Widower,Transgender,0
3444,2022,Mizoram,15,Divorcee,Female,1
3445,2022,Mizoram,15,Divorcee,Male,17
3446,2022,Mizoram,15,Divorcee,Transgender,0
3447,2022,Mizoram,15,Married,Female,9
3448,2022,Mizoram,15,Married,Male,49
3449,2022,Mizoram,15,Married,Transgender,0
3450,2022,Mizoram,15,Others,Female,0
3451,2022,Mizoram,15,Others,Male,0
3452,2022,Mizoram,15,Others,Transgender,0
3453,2022,Mizoram,15,Separated,Female,0
3454,2022,Mizoram,15,Separated,Male,4
3455,2022,Mizoram,15,Separated,Transgender,0
3456,2022,Mizoram,15,Status Not Known,Female,0
3457,2022,Mizoram,15,Status Not Known,Male,0
3458,2022,Mizoram,15,Status Not Known,Transgender,0
3459,2022,Mizoram,15,Un-Married,Female,7
3460,2022,Mizoram,15,Un-Married,Male,56
3461,2022,Mizoram,15,Un-Married,Transgender,0
3462,2022,Mizoram,15,Widowed/Widower,Female,1
3463,2022,Mizoram,15,Widowed/Widower,Male,9
3464,2022,Mizoram,15,Widowed/Widower,Transgender,0
3465,2022,Nagaland,13,Divorcee,Female,1
3466,2022,Nagaland,13,Divorcee,Male,4
3467,2022,Nagaland,13,Divorcee,Transgender,0
3468,2022,Nagaland,13,Married,Female,6
3469,2022,Nagaland,13,Married,Male,21
3470,2022,Nagaland,13,Married,Transgender,0
3471,2022,Nagaland,13,Others,Female,0
3472,2022,Nagaland,13,Others,Male,0
3473,2022,Nagaland,13,Others,Transgender,0
3474,2022,Nagaland,13,Separated,Female,0
3475,2022,Nagaland,13,Separated,Male,0
3476,2022,Nagaland,13,Separated,Transgender,0
3477,2022,Nagaland,13,Status Not Known,Female,0
3478,2022,Nagaland,13,Status Not Known,Male,0
3479,2022,Nagaland,13,Status Not Known,Transgender,0
3480,2022,Nagaland,13,Un-Married,Female,2
3481,2022,Nagaland,13,Un-Married,Male,14
3482,2022,Nagaland,13,Un-Married,Transgender,0
3483,2022,Nagaland,13,Widowed/Widower,Female,1
3484,2022,Nagaland,13,Widowed/Widower,Male,0
3485,2022,Nagaland,13,Widowed/Widower,Transgender,0
3486,2022,Odisha,21,Divorcee,Female,1
3487,2022,Odisha,21,Divorcee,Male,0
3488,2022,Odisha,21,Divorcee,Transgender,0
3489,2022,Odisha,21,Married,Female,2312
3490,2022,Odisha,21,Married,Male,607
3491,2022,Odisha,21,Married,Transgender,0
3492,2022,Odisha,21,Others,Female,283
3493,2022,Odisha,21,Others,Male,168
3494,2022,Odisha,21,Others,Transgender,0
3495,2022,Odisha,21,Separated,Female,6
3496,2022,Odisha,21,Separated,Male,0
3497,2022,Odisha,21,Separated,Transgender,0
3498,2022,Odisha,21,Status Not Known,Female,989
3499,2022,Odisha,21,Status Not Known,Male,936
3500,2022,Odisha,21,Status Not Known,Transgender,0
3501,2022,Odisha,21,Un-Married,Female,384
3502,2022,Odisha,21,Un-Married,Male,439
3503,2022,Odisha,21,Un-Married,Transgender,0
3504,2022,Odisha,21,Widowed/Widower,Female,15
3505,2022,Odisha,21,Widowed/Widower,Male,0
3506,2022,Odisha,21,Widowed/Widower,Transgender,0
3507,2022,Puducherry,34,Divorcee,Female,0
3508,2022,Puducherry,34,Divorcee,Male,1
3509,2022,Puducherry,34,Divorcee,Transgender,0
3510,2022,Puducherry,34,Married,Female,81
3511,2022,Puducherry,34,Married,Male,217
3512,2022,Puducherry,34,Married,Transgender,0
3513,2022,Puducherry,34,Others,Female,0
3514,2022,Puducherry,34,Others,Male,15
3515,2022,Puducherry,34,Others,Transgender,0
3516,2022,Puducherry,34,Separated,Female,0
3517,2022,Puducherry,34,Separated,Male,0
3518,2022,Puducherry,34,Separated,Transgender,0
3519,2022,Puducherry,34,Status Not Known,Female,10
3520,2022,Puducherry,34,Status Not Known,Male,26
3521,2022,Puducherry,34,Status Not Known,Transgender,0
3522,2022,Puducherry,34,Un-Married,Female,29
3523,2022,Puducherry,34,Un-Married,Male,96
3524,2022,Puducherry,34,Un-Married,Transgender,1
3525,2022,Puducherry,34,Widowed/Widower,Female,3
3526,2022,Puducherry,34,Widowed/Widower,Male,2
3527,2022,Puducherry,34,Widowed/Widower,Transgender,0
3528,2022,Punjab,3,Divorcee,Female,1
3529,2022,Punjab,3,Divorcee,Male,13
3530,2022,Punjab,3,Divorcee,Transgender,0
3531,2022,Punjab,3,Married,Female,367
3532,2022,Punjab,3,Married,Male,1251
3533,2022,Punjab,3,Married,Transgender,0
3534,2022,Punjab,3,Others,Female,0
3535,2022,Punjab,3,Others,Male,2
3536,2022,Punjab,3,Others,Transgender,0
3537,2022,Punjab,3,Separated,Female,4
3538,2022,Punjab,3,Separated,Male,5
3539,2022,Punjab,3,Separated,Transgender,0
3540,2022,Punjab,3,Status Not Known,Female,1
3541,2022,Punjab,3,Status Not Known,Male,55
3542,2022,Punjab,3,Status Not Known,Transgender,0
3543,2022,Punjab,3,Un-Married,Female,137
3544,2022,Punjab,3,Un-Married,Male,600
3545,2022,Punjab,3,Un-Married,Transgender,1
3546,2022,Punjab,3,Widowed/Widower,Female,1
3547,2022,Punjab,3,Widowed/Widower,Male,3
3548,2022,Punjab,3,Widowed/Widower,Transgender,0
3549,2022,Rajasthan,8,Divorcee,Female,16
3550,2022,Rajasthan,8,Divorcee,Male,31
3551,2022,Rajasthan,8,Divorcee,Transgender,0
3552,2022,Rajasthan,8,Married,Female,876
3553,2022,Rajasthan,8,Married,Male,2795
3554,2022,Rajasthan,8,Married,Transgender,0
3555,2022,Rajasthan,8,Others,Female,2
3556,2022,Rajasthan,8,Others,Male,25
3557,2022,Rajasthan,8,Others,Transgender,0
3558,2022,Rajasthan,8,Separated,Female,6
3559,2022,Rajasthan,8,Separated,Male,6
3560,2022,Rajasthan,8,Separated,Transgender,0
3561,2022,Rajasthan,8,Status Not Known,Female,8
3562,2022,Rajasthan,8,Status Not Known,Male,38
3563,2022,Rajasthan,8,Status Not Known,Transgender,0
3564,2022,Rajasthan,8,Un-Married,Female,490
3565,2022,Rajasthan,8,Un-Married,Male,989
3566,2022,Rajasthan,8,Un-Married,Transgender,0
3567,2022,Rajasthan,8,Widowed/Widower,Female,20
3568,2022,Rajasthan,8,Widowed/Widower,Male,41
3569,2022,Rajasthan,8,Widowed/Widower,Transgender,0
3570,2022,Sikkim,11,Divorcee,Female,0
3571,2022,Sikkim,11,Divorcee,Male,0
3572,2022,Sikkim,11,Divorcee,Transgender,0
3573,2022,Sikkim,11,Married,Female,44
3574,2022,Sikkim,11,Married,Male,131
3575,2022,Sikkim,11,Married,Transgender,0
3576,2022,Sikkim,11,Others,Female,0
3577,2022,Sikkim,11,Others,Male,0
3578,2022,Sikkim,11,Others,Transgender,0
3579,2022,Sikkim,11,Separated,Female,1
3580,2022,Sikkim,11,Separated,Male,3
3581,2022,Sikkim,11,Separated,Transgender,0
3582,2022,Sikkim,11,Status Not Known,Female,0
3583,2022,Sikkim,11,Status Not Known,Male,2
3584,2022,Sikkim,11,Status Not Known,Transgender,0
3585,2022,Sikkim,11,Un-Married,Female,19
3586,2022,Sikkim,11,Un-Married,Male,89
3587,2022,Sikkim,11,Un-Married,Transgender,0
3588,2022,Sikkim,11,Widowed/Widower,Female,3
3589,2022,Sikkim,11,Widowed/Widower,Male,1
3590,2022,Sikkim,11,Widowed/Widower,Transgender,0
3591,2022,Tamil Nadu,33,Divorcee,Female,12
3592,2022,Tamil Nadu,33,Divorcee,Male,23
3593,2022,Tamil Nadu,33,Divorcee,Transgender,0
3594,2022,Tamil Nadu,33,Married,Female,4092
3595,2022,Tamil Nadu,33,Married,Male,10396
3596,2022,Tamil Nadu,33,Married,Transgender,1
3597,2022,Tamil Nadu,33,Others,Female,4
3598,2022,Tamil Nadu,33,Others,Male,7
3599,2022,Tamil Nadu,33,Others,Transgender,1
3600,2022,Tamil Nadu,33,Separated,Female,21
3601,2022,Tamil Nadu,33,Separated,Male,61
3602,2022,Tamil Nadu,33,Separated,Transgender,0
3603,2022,Tamil Nadu,33,Status Not Known,Female,7
3604,2022,Tamil Nadu,33,Status Not Known,Male,80
3605,2022,Tamil Nadu,33,Status Not Known,Transgender,0
3606,2022,Tamil Nadu,33,Un-Married,Female,1361
3607,2022,Tamil Nadu,33,Un-Married,Male,3588
3608,2022,Tamil Nadu,33,Un-Married,Transgender,14
3609,2022,Tamil Nadu,33,Widowed/Widower,Female,102
3610,2022,Tamil Nadu,33,Widowed/Widower,Male,64
3611,2022,Tamil Nadu,33,Widowed/Widower,Transgender,0
3612,2022,Telangana,36,Divorcee,Female,33
3613,2022,Telangana,36,Divorcee,Male,33
3614,2022,Telangana,36,Divorcee,Transgender,0
3615,2022,Telangana,36,Married,Female,1558
3616,2022,Telangana,36,Married,Male,5878
3617,2022,Telangana,36,Married,Transgender,0
3618,2022,Telangana,36,Others,Female,25
3619,2022,Telangana,36,Others,Male,63
3620,2022,Telangana,36,Others,Transgender,0
3621,2022,Telangana,36,Separated,Female,25
3622,2022,Telangana,36,Separated,Male,58
3623,2022,Telangana,36,Separated,Transgender,0
3624,2022,Telangana,36,Status Not Known,Female,13
3625,2022,Telangana,36,Status Not Known,Male,106
3626,2022,Telangana,36,Status Not Known,Transgender,0
3627,2022,Telangana,36,Un-Married,Female,511
3628,2022,Telangana,36,Un-Married,Male,1574
3629,2022,Telangana,36,Un-Married,Transgender,0
3630,2022,Telangana,36,Widowed/Widower,Female,46
3631,2022,Telangana,36,Widowed/Widower,Male,57
3632,2022,Telangana,36,Widowed/Widower,Transgender,0
3633,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Female,0
3634,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Male,0
3635,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Transgender,0
3636,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Female,26
3637,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Male,88
3638,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Transgender,0
3639,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Female,0
3640,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Male,0
3641,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Transgender,0
3642,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Female,0
3643,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Male,1
3644,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Transgender,0
3645,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Female,0
3646,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Male,0
3647,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Status Not Known,Transgender,0
3648,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Female,31
3649,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Male,58
3650,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Un-Married,Transgender,0
3651,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Female,1
3652,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Male,0
3653,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Widowed/Widower,Transgender,0
3654,2022,Tripura,16,Divorcee,Female,0
3655,2022,Tripura,16,Divorcee,Male,0
3656,2022,Tripura,16,Divorcee,Transgender,0
3657,2022,Tripura,16,Married,Female,150
3658,2022,Tripura,16,Married,Male,393
3659,2022,Tripura,16,Married,Transgender,0
3660,2022,Tripura,16,Others,Female,0
3661,2022,Tripura,16,Others,Male,0
3662,2022,Tripura,16,Others,Transgender,0
3663,2022,Tripura,16,Separated,Female,0
3664,2022,Tripura,16,Separated,Male,0
3665,2022,Tripura,16,Separated,Transgender,0
3666,2022,Tripura,16,Status Not Known,Female,0
3667,2022,Tripura,16,Status Not Known,Male,0
3668,2022,Tripura,16,Status Not Known,Transgender,0
3669,2022,Tripura,16,Un-Married,Female,59
3670,2022,Tripura,16,Un-Married,Male,111
3671,2022,Tripura,16,Un-Married,Transgender,0
3672,2022,Tripura,16,Widowed/Widower,Female,0
3673,2022,Tripura,16,Widowed/Widower,Male,0
3674,2022,Tripura,16,Widowed/Widower,Transgender,0
3675,2022,Uttar Pradesh,9,Divorcee,Female,20
3676,2022,Uttar Pradesh,9,Divorcee,Male,33
3677,2022,Uttar Pradesh,9,Divorcee,Transgender,0
3678,2022,Uttar Pradesh,9,Married,Female,1862
3679,2022,Uttar Pradesh,9,Married,Male,3300
3680,2022,Uttar Pradesh,9,Married,Transgender,0
3681,2022,Uttar Pradesh,9,Others,Female,104
3682,2022,Uttar Pradesh,9,Others,Male,208
3683,2022,Uttar Pradesh,9,Others,Transgender,0
3684,2022,Uttar Pradesh,9,Separated,Female,8
3685,2022,Uttar Pradesh,9,Separated,Male,18
3686,2022,Uttar Pradesh,9,Separated,Transgender,0
3687,2022,Uttar Pradesh,9,Status Not Known,Female,87
3688,2022,Uttar Pradesh,9,Status Not Known,Male,192
3689,2022,Uttar Pradesh,9,Status Not Known,Transgender,0
3690,2022,Uttar Pradesh,9,Un-Married,Female,837
3691,2022,Uttar Pradesh,9,Un-Married,Male,1415
3692,2022,Uttar Pradesh,9,Un-Married,Transgender,0
3693,2022,Uttar Pradesh,9,Widowed/Widower,Female,33
3694,2022,Uttar Pradesh,9,Widowed/Widower,Male,59
3695,2022,Uttar Pradesh,9,Widowed/Widower,Transgender,0
3696,2022,Uttarakhand,5,Divorcee,Female,0
3697,2022,Uttarakhand,5,Divorcee,Male,0
3698,2022,Uttarakhand,5,Divorcee,Transgender,0
3699,2022,Uttarakhand,5,Married,Female,145
3700,2022,Uttarakhand,5,Married,Male,331
