id,year,state_name,state_code,profession,gender,number_of_deaths
7291,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector (Agricultural Laborers),Male,0
7292,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
7293,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector (Total),Female,0
7294,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector (Total),Male,6
7295,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector (Total),Transgender,0
7296,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
7297,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,6
7298,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
7299,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Private Sector Enterprises),Female,2
7300,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Private Sector Enterprises),Male,39
7301,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
7302,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
7303,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
7304,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
7305,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Total),Female,2
7306,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Total),Male,41
7307,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons (Total),Transgender,0
7308,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
7309,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,0
7310,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
7311,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants (Total)],Female,0
7312,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants (Total)],Male,2
7313,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
7314,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,0
7315,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,2
7316,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
7317,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,0
7318,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,0
7319,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
7320,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Retired Persons,Female,1
7321,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Retired Persons,Male,4
7322,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Retired Persons,Transgender,0
7323,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business (Total)],Female,0
7324,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business (Total)],Male,4
7325,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business (Total)],Transgender,0
7326,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Other Business)],Female,0
7327,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Other Business)],Male,4
7328,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Other Business)],Transgender,0
7329,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Tradesmen)],Female,0
7330,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Tradesmen)],Male,0
7331,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Tradesmen)],Transgender,0
7332,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Vendor)],Female,0
7333,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Vendor)],Male,0
7334,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons [Business(Vendor)],Transgender,0
7335,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Self-Employed Persons(Total),Female,2
